시도교육청코드,시도교육청명,표준학교코드,학교명,식사코드,식사명,급식일자,급식인원수,요리명,원산지정보,칼로리정보,영양정보,수정일
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20221027,785,찰보리밥  <br/>청국장찌개  (5.6.9.)<br/>돈육버섯불고기  (5.6.10.)<br/>깍두기  (9.)<br/>꿀떡  <br/>양배추찜/쌈장  (5.6.13.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,593.7 Kcal,탄수화물(g) : 95.9<br/>단백질(g) : 32.4<br/>지방(g) : 10.5<br/>비타민A(R.E) : 62.8<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 14.9<br/>칼슘(mg) : 160.5<br/>철분(mg) : 3.8,20221103
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20221026,785,전복새우볶음밥  (5.6.9.17.18.)<br/>김치콩나물국  (9.)<br/>두부텐더샐러드/머스타드드레싱  (5.6.)<br/>깍두기  (9.)<br/>초코칩쿠키  (1.2.5.6.)<br/>황금향  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,637.3 Kcal,탄수화물(g) : 103.8<br/>단백질(g) : 21.2<br/>지방(g) : 17.1<br/>비타민A(R.E) : 119.8<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 57.5<br/>칼슘(mg) : 135.0<br/>철분(mg) : 3.9,20221102
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20221025,785,율무밥  <br/>북어포달걀국  (1.5.6.)<br/>시금치들깨가루무침  <br/>김치함박스테이크  (1.2.5.6.9.10.12.13.15.16.)<br/>깍두기  (9.)<br/>독도의날케이크  (1.2.5.6.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,548.2 Kcal,탄수화물(g) : 70.9<br/>단백질(g) : 33.6<br/>지방(g) : 14.9<br/>비타민A(R.E) : 283.8<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 21.4<br/>칼슘(mg) : 325.9<br/>철분(mg) : 3.7,20221101
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20221024,785,기장쌀밥  <br/>올갱이아욱된장국  (5.6.13.)<br/>실곤약채소무침  (5.6.)<br/>흑초양념오리불고기  (5.6.)<br/>배추김치  (9.)<br/>사과  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,547.3 Kcal,탄수화물(g) : 77.7<br/>단백질(g) : 23.0<br/>지방(g) : 18.4<br/>비타민A(R.E) : 233.9<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 18.2<br/>칼슘(mg) : 205.1<br/>철분(mg) : 4.1,20221031
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20221021,785,차수수밥  <br/>시금치콩나물국  (5.6.)<br/>발사믹소스채소샐러드  (5.6.12.)<br/>등심돈까스/소스  (1.2.5.6.10.12.)<br/>배추김치  (9.)<br/>요구르트  (2.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,569.7 Kcal,탄수화물(g) : 84.6<br/>단백질(g) : 25.5<br/>지방(g) : 11.8<br/>비타민A(R.E) : 193.9<br/>티아민(mg) : 0.8<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 16.3<br/>칼슘(mg) : 137.5<br/>철분(mg) : 4.5,20221028
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20221020,785,차조밥  <br/>쇠고기미역국  (5.6.13.16.)<br/>달걀장조림  (1.5.6.)<br/>로제떡볶이  (1.2.5.6.10.12.)<br/>배추김치  (9.)<br/>사과  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,601.4 Kcal,탄수화물(g) : 98.7<br/>단백질(g) : 24.6<br/>지방(g) : 12.8<br/>비타민A(R.E) : 81.4<br/>티아민(mg) : 0.2<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 9.6<br/>칼슘(mg) : 132.0<br/>철분(mg) : 3.3,20221027
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20221019,785,참치김치덮밥  (5.6.9.13.)<br/>부추계란국  (1.9.13.)<br/>열무김치  <br/>귤  <br/>햄치즈토스트  (1.2.5.6.10.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,559.3 Kcal,탄수화물(g) : 90.2<br/>단백질(g) : 25.4<br/>지방(g) : 10.5<br/>비타민A(R.E) : 154.8<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 45.2<br/>칼슘(mg) : 253.8<br/>철분(mg) : 5.9,20221026
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20221018,785,검정쌀밥  <br/>한우갈비탕  (5.6.16.)<br/>진미채오이무침  (5.6.13.17.)<br/>임연수카레구이  (2.5.6.)<br/>깍두기  (9.)<br/>배  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,588.0 Kcal,탄수화물(g) : 66.3<br/>단백질(g) : 33.8<br/>지방(g) : 22.1<br/>비타민A(R.E) : 60.2<br/>티아민(mg) : 0.2<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 7.0<br/>칼슘(mg) : 98.3<br/>철분(mg) : 6.4,20221025
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20221017,785,기장쌀밥  <br/>아귀맑은탕  (5.13.)<br/>매콤돼지등갈비찜  (5.6.10.13.)<br/>삼색나물무침  (5.6.)<br/>배추김치  (9.)<br/>샤인머스캣  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,579.9 Kcal,탄수화물(g) : 69.7<br/>단백질(g) : 35.2<br/>지방(g) : 19.3<br/>비타민A(R.E) : 223.1<br/>티아민(mg) : 0.7<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 17.0<br/>칼슘(mg) : 113.7<br/>철분(mg) : 3.8,20221024
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20221014,550,찰보리밥  <br/>구봉마라탕  (5.6.10.16.18.)<br/>애플찹쌀탕수육  (1.5.6.10.)<br/>배추김치  (9.)<br/>슬림단무지  <br/>요구르트  (2.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,656.6 Kcal,탄수화물(g) : 107.9<br/>단백질(g) : 21.1<br/>지방(g) : 16.0<br/>비타민A(R.E) : 48.0<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 14.6<br/>칼슘(mg) : 163.5<br/>철분(mg) : 9.6,20221021
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20221013,540,오므라이스  (1.16.)<br/>유부미소장국  (5.6.13.)<br/>배추김치  (9.)<br/>데미그라스소스  (2.5.6.12.)<br/>귤  <br/>초코칩트위스트파이  (1.2.5.6.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,590.2 Kcal,탄수화물(g) : 82.1<br/>단백질(g) : 23.3<br/>지방(g) : 19.4<br/>비타민A(R.E) : 149.9<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 39.7<br/>칼슘(mg) : 186.2<br/>철분(mg) : 4.7,20221020
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20221012,550,쇠고기영양죽  (5.6.16.18.)<br/>배추김치  (9.)<br/>사과주스  <br/>새우버거  (1.2.5.6.9.10.12.13.)<br/>웨지감자/케첩  (2.5.6.12.13.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,789.9 Kcal,탄수화물(g) : 113.8<br/>단백질(g) : 22.7<br/>지방(g) : 29.0<br/>비타민A(R.E) : 87.3<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.2<br/>비타민C(mg) : 32.6<br/>칼슘(mg) : 106.3<br/>철분(mg) : 4.2,20221019
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20221011,785,고구마밥  <br/>열무쇠고기국  (5.6.16.)<br/>삼치유자청구이  (5.6.)<br/>콩나물잡채  (1.5.6.8.10.13.)<br/>배추김치  (9.)<br/>배  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,511.1 Kcal,탄수화물(g) : 77.8<br/>단백질(g) : 27.7<br/>지방(g) : 11.0<br/>비타민A(R.E) : 209.3<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 11.1<br/>칼슘(mg) : 145.0<br/>철분(mg) : 3.2,20221018
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20221007,785,검정쌀밥  <br/>조랭이떡국  (1.5.6.13.16.)<br/>오징어브로콜리숙회/초장  (5.6.13.17.)<br/>버섯야채전  (1.5.6.8.)<br/>배추김치  (9.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,487.7 Kcal,탄수화물(g) : 86.3<br/>단백질(g) : 21.5<br/>지방(g) : 6.6<br/>비타민A(R.E) : 107.8<br/>티아민(mg) : 0.2<br/>리보플라빈(mg) : 0.2<br/>비타민C(mg) : 6.6<br/>칼슘(mg) : 109.0<br/>철분(mg) : 2.7,20221014
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20221006,785,찰보리밥  <br/>우렁살된장국  (5.6.13.)<br/>상추겉절이  (5.6.13.)<br/>새송이삼겹살구이  (10.)<br/>배추김치  (9.)<br/>쌈장  (5.6.14.)<br/>귤  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,699.5 Kcal,탄수화물(g) : 69.5<br/>단백질(g) : 25.8<br/>지방(g) : 37.2<br/>비타민A(R.E) : 97.9<br/>티아민(mg) : 0.8<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 38.2<br/>칼슘(mg) : 229.9<br/>철분(mg) : 3.8,20221013
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20221005,785,곤드레밥/양념장  (5.6.)<br/>들깨무채국  (5.6.9.13.)<br/>지코바식치킨  (5.6.12.15.)<br/>배추겉절이  (9.)<br/>짜먹는요구르트  (2.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,592.4 Kcal,탄수화물(g) : 74.4<br/>단백질(g) : 35.6<br/>지방(g) : 19.3<br/>비타민A(R.E) : 97.1<br/>티아민(mg) : 0.2<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 14.7<br/>칼슘(mg) : 237.2<br/>철분(mg) : 3.4,20221012
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20221004,785,혼합곡밥  (5.)<br/>미트소스스파게티  (2.6.10.12.16.)<br/>근대감자된장국  (5.6.13.)<br/>닭고기메추리알장조림  (1.5.6.15.)<br/>배추김치  (9.)<br/>사과  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,580.0 Kcal,탄수화물(g) : 94.1<br/>단백질(g) : 29.7<br/>지방(g) : 10.5<br/>비타민A(R.E) : 296.9<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 11.5<br/>칼슘(mg) : 172.4<br/>철분(mg) : 4.4,20221011
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220930,785,찰보리밥  <br/>오징어새우찌개  (5.6.9.17.)<br/>치커리유자청무침  (5.6.13.)<br/>쇠고기버섯불고기  (5.6.16.18.)<br/>배추김치  (9.)<br/>슈크림국화빵  (1.2.6.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,498.4 Kcal,탄수화물(g) : 69.9<br/>단백질(g) : 29.2<br/>지방(g) : 10.0<br/>비타민A(R.E) : 107.7<br/>티아민(mg) : 0.2<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 8.7<br/>칼슘(mg) : 148.8<br/>철분(mg) : 4.1,20221007
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220929,785,율무밥  <br/>시래기된장국  (5.6.)<br/>마파두부  (5.6.10.18.)<br/>단호박치즈구이  (2.10.13.)<br/>배추김치  (9.)<br/>샤인머스캣  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>두부 : 국내산<br/>콩 : 국내산,493.4 Kcal,탄수화물(g) : 77.6<br/>단백질(g) : 20.4<br/>지방(g) : 13.5<br/>비타민A(R.E) : 382.2<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 12.3<br/>칼슘(mg) : 275.4<br/>철분(mg) : 10.1,20221006
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220928,785,TOT영양밥  (10.)<br/>유부우동  (5.6.8.9.18.)<br/>새우튀김  (1.2.5.6.9.18.)<br/>깍두기  (9.)<br/>망고푸딩  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,669.9 Kcal,탄수화물(g) : 104.6<br/>단백질(g) : 18.4<br/>지방(g) : 19.8<br/>비타민A(R.E) : 198.5<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 7.7<br/>칼슘(mg) : 187.7<br/>철분(mg) : 4.3,20221005
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220927,785,혼합곡밥  (5.)<br/>뼈없는감자탕  (5.6.9.10.13.)<br/>달걀찜  (1.5.6.)<br/>어묵잡채  (5.6.8.9.)<br/>배추김치  (9.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,516.2 Kcal,탄수화물(g) : 74.9<br/>단백질(g) : 22.8<br/>지방(g) : 14.8<br/>비타민A(R.E) : 264.3<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 8.9<br/>칼슘(mg) : 143.9<br/>철분(mg) : 3.7,20221004
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220926,785,기장쌀밥  <br/>김치수제비  (5.6.9.)<br/>닭봉굴소스조림  (5.6.12.15.18.)<br/>느타리콩나물무침  (5.)<br/>멸치김자반  (5.)<br/>오이소박이  (9.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,485.7 Kcal,탄수화물(g) : 65.5<br/>단백질(g) : 25.6<br/>지방(g) : 16.8<br/>비타민A(R.E) : 253.0<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 11.1<br/>칼슘(mg) : 146.1<br/>철분(mg) : 2.7,20221003
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220923,785,검정쌀밥  <br/>돼지고기김치찌개  (5.6.9.10.13.)<br/>시금치들깨가루무침  <br/>생선까스/타르타르소스  (1.2.5.6.)<br/>깍두기  (9.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,701.1 Kcal,탄수화물(g) : 74.3<br/>단백질(g) : 25.4<br/>지방(g) : 34.2<br/>비타민A(R.E) : 249.7<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 15.1<br/>칼슘(mg) : 150.6<br/>철분(mg) : 2.9,20220930
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220922,785,혼합곡밥  (5.)<br/>아욱된장국  (5.6.9.)<br/>닭감자조림  (5.6.15.)<br/>볶음우동  (5.6.9.10.17.18.)<br/>배추김치  (9.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,554.7 Kcal,탄수화물(g) : 84.6<br/>단백질(g) : 31.2<br/>지방(g) : 11.4<br/>비타민A(R.E) : 263.1<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 13.8<br/>칼슘(mg) : 179.1<br/>철분(mg) : 3.4,20220929
